hostname	location	active	owned	provider	stboot	ipv4_addr_in	ipv4_in_aws	ipv4_score	include_in_country	weight	pubkey	ipv6_addr_in	ipv6_in_aws	ipv6_score	shadowsocks_addr_in	shadowsocks_in_aws	shadowsocks_score	daita	quic_addr_in	quic_in_aws	quic_score
sk-bts-wg-001	sk-bts	True	False	DataPacket	True	138.199.34.129	False	0	True	100	QEVIaIycN8p5twXCuZeQTEj9utozakw/MU8H6+/whls=	2a02:6ea0:2901:1::f001	False	None	None	None	None	False	None	None	None
si-lju-wg-001	si-lju	True	False	HostRoyale	True	93.115.0.3	False	29	True	100	fXWKnogYH3IORGePtkyFg3r/56ZQGkF6hjdw2svhmw8=	2a06:3040:7:210::f001	False	None	None	None	None	False	None	None	None
sg-sin-wg-002	sg-sin	True	False	DataPacket	True	138.199.60.15	False	10	True	100	WM5I4IFwQcVysM4fF4NXZtQXNrSkqVWkQxNPPygOiF0=	2a02:6ea0:d13e:2::a10f	False	None	None	None	None	True	None	None	None
th-bkk-wg-001	th-bkk	True	False	Zenlayer	True	156.59.50.194	False	3	True	100	zX6pm3TVJe7rjQ9GrFH1IY29vw/PJL6LGh3/ALxEyx4=	2602:ffe4:c09:10a::f001	False	None	None	None	None	False	None	None	None
us-atl-wg-001	us-atl	True	False	DataPacket	True	45.134.140.130	False	59	False	100	nvyBkaEXHwyPBAm8spGB0TFzf2W5wPAl8EEuJ0t+bzs=	2a02:6ea0:c122:1::b79f	False	None	None	None	None	False	45.134.140.142	False	None
sg-sin-wg-102	sg-sin	True	False	M247	True	146.70.199.130	False	0	True	100	qrhHOwk0ree+LFxW6htvGEfVFuhM2efQ/M+4p0sx/gA=	2a0d:5600:d:43::a02f	False	None	None	None	None	False	None	None	None
us-atl-wg-002	us-atl	True	False	DataPacket	True	45.134.140.143	False	59	False	100	ECeGYeh8CfPJO3v56ucCDdl+PlKcj2bBszUGkT+hVWQ=	2a02:6ea0:c122:2::b80f	False	None	None	None	None	False	None	None	None
sk-bts-wg-002	sk-bts	True	False	DataPacket	True	138.199.34.143	False	0	True	100	JeEuObwimNmoVtPn4kpMI1y1UM+IChGVBLtmP3CNNVQ=	2a02:6ea0:2901::a02f	False	None	None	None	None	False	None	None	None
sg-sin-wg-001	sg-sin	True	False	DataPacket	True	138.199.60.2	False	10	True	100	sFHv/qzG7b6ds5pow+oAR3G5Wqp9eFbBD3BmEGBuUWU=	2a02:6ea0:d13e:1::a09f	False	None	None	None	None	True	None	None	None
sg-sin-wg-003	sg-sin	True	False	DataPacket	True	138.199.60.28	False	10	True	100	3HtGdhEXUPKQIDRW49wCUoTK2ZXfq+QfzjfYoldNchg=	2a02:6ea0:d13e:3::a11f	False	None	None	None	None	False	None	None	None
ua-iev-wg-002	ua-iev	True	False	DataPacket	True	149.102.240.66	False	42	True	100	HUj/J8Rxx7QVGh3kJsFgPZoqtm2BQIX03vKJSIyTOSo=	2a02:6ea0:e109:1::a02f	False	None	None	None	None	False	None	None	None
us-bos-wg-102	us-bos	True	False	DataPacket	True	149.40.50.112	False	42	True	100	wcmmadJObux2/62ES+QbIO21BkU7p2I0s6n4WNZZgW0=	2a02:6ea0:f901:1::a02f	False	None	None	None	None	False	None	None	None
us-bos-wg-101	us-bos	True	False	DataPacket	True	149.40.50.98	False	42	True	100	oxJ2PIqrQOmS0uiyXvnxT64E1uZnjZDWPbP/+APToAE=	2a02:6ea0:f901::a01f	False	None	None	None	None	False	None	None	None
us-atl-wg-408	us-atl	True	False	Tzulo	True	23.234.111.127	False	50	True	100	x3sKDqtdNIUhOjCiZCzMSZmoMps20J0JloSQMebYK2o=	2607:9000:c00:38::f001	False	None	23.234.111.139	False	None	False	None	None	None
th-bkk-wg-002	th-bkk	True	False	Zenlayer	True	156.59.50.226	False	3	True	100	L8CCv3NWDaMyUh4dxO44LSy07ETWCcWBeeGFyQZIlyo=	2602:ffe4:c09:109::f101	False	None	None	None	None	False	None	None	None
us-atl-wg-407	us-atl	True	False	Tzulo	True	23.234.111.3	False	50	True	100	e2UcVruvaIHcCXYjaHe6alKbZW/Qc9lbYzYh1AckWEU=	2607:9000:c00:37::f001	False	None	23.234.111.14	False	None	False	None	None	None
us-atl-wg-402	us-atl	True	False	Tzulo	True	23.234.108.127	False	0	True	100	9CYtFK8cSKxzEiFYpiCuKgYnjMO5Jqri2iFiG2lDUlM=	2607:9000:c00:32::f001	False	None	23.234.108.139	False	None	False	None	None	None
tr-ist-wg-002	tr-ist	True	False	DataPacket	True	149.102.229.158	False	42	True	100	TDHn9OvFYoHh9nwlYG7OCpPRvCjfODUOksSQPzhguTg=	2a02:6ea0:e813:1::f001	False	None	149.102.229.160	False	None	False	None	None	None
tr-ist-wg-001	tr-ist	True	False	DataPacket	True	149.102.229.129	False	42	True	100	jPhK/ziQfJ1Z5GCPj+qR3A7YV2mIQSQtEPCRuG7TUW8=	2a02:6ea0:e813::f001	False	None	149.102.229.131	False	None	False	None	None	None
us-atl-wg-404	us-atl	True	False	Tzulo	True	23.234.109.127	False	66	True	100	kYm0GM0/fD37iCZM3+60vAxRV1w/PUW+WQkYV14QZFo=	2607:9000:c00:34::f001	False	None	23.234.109.139	False	None	False	None	None	None
se-sto-wg-204	se-sto	True	True	DataPacket	True	89.37.63.190	False	0	True	300	cPhM7ShRWQmKiJtD9Wd1vDh0GwIlaMvFb/WPrP58FH8=	2a02:6ea0:1508:4::f001	False	None	89.37.63.196	False	None	False	89.37.63.195	False	None
us-chi-wg-202	us-chi	True	False	DataPacket	True	87.249.134.14	False	42	True	100	rmN4IM0I0gF7V9503/xnQMOLsu9txl8GTqci9dgUO18=	2a02:6ea0:c61f:1::b64f	False	None	None	None	None	False	None	None	None
us-chi-wg-302	us-chi	True	False	Tzulo	True	68.235.46.33	False	46	True	200	rEVQ7I5Ckvg44uLaSg1l085FcQvFHfM01hMfHxyAQz0=	2607:9000:0:102::f001	False	None	68.235.46.35	False	None	True	None	None	None
us-atl-wg-405	us-atl	True	False	Tzulo	True	23.234.110.3	False	84	True	100	643HR3VhN/WVydahUwuKL/e8jT8UNDHduBfDPMF/2E8=	2607:9000:c00:35::f001	False	None	23.234.110.14	False	None	False	None	None	None
us-bos-wg-001	us-bos	True	False	HostRoyale	True	43.225.189.131	False	12	True	100	CsysTnZ0HvyYRjsKMPx60JIgy777JhD0h9WpbHbV83o=	2a06:3040:12:610::a01f	False	None	2a06:3040:12:610::b002	False	None	False	None	None	None
us-atl-wg-401	us-atl	True	False	Tzulo	True	23.234.108.3	False	100	True	100	49LoowbQpQfc/Yw+1DZ0A/Gien3wRnxwJzvo7Gz8Zhw=	2607:9000:c00:31::f001	False	None	23.234.108.14	False	None	False	None	None	None
us-atl-wg-403	us-atl	True	False	Tzulo	True	23.234.109.3	False	0	True	100	a64LFZfr0htAq1mk5EvVPmQPi52oboISpVUHaYKGE1E=	2607:9000:c00:33::f001	False	None	23.234.109.14	False	None	False	None	None	None
us-chi-wg-304	us-chi	True	False	Tzulo	True	68.235.46.95	False	46	True	200	Tr2rkoiqX7bERbeLMDw9CLiTaB0dp9/Fov/Ytz3C+xY=	2607:9000:0:104::f001	False	None	68.235.46.97	False	None	True	None	None	None
us-chi-wg-203	us-chi	True	False	DataPacket	True	87.249.134.27	False	42	True	100	V0ilKm3bVqt0rmJ80sP0zSVK4m6O3nADi88IQAL5kjw=	2a02:6ea0:c61f:2::f001	False	None	None	None	None	False	None	None	None
us-bos-wg-002	us-bos	False	False	HostRoyale	True	43.225.189.162	False	12	True	100	LLkA2XSBvfUeXgLdMKP+OTQeKhtGB03kKskJEwlzAE8=	2a06:3040:12:610::a02f	False	None	2a06:3040:12:610::b102	False	None	False	None	None	None
us-atl-wg-406	us-atl	True	False	Tzulo	True	23.234.110.127	False	50	True	100	spmw1nZv6lgKC/T1KMSuLKyAfCifmrxCdXvVPNhQFCY=	2607:9000:c00:36::f001	False	None	23.234.110.139	False	None	False	None	None	None
us-chi-wg-312	us-chi	True	False	Tzulo	True	173.249.253.127	False	15	True	100	XzMA3EWGePHQ6ko5XImi4m3TphQqjq9++A8XPfre/0A=	2607:9000:100:44::f001	False	None	173.249.253.130	False	None	False	173.249.253.145	False	None
us-chi-wg-303	us-chi	True	False	Tzulo	True	68.235.46.64	False	46	True	200	DfmNHT84TTS6JcJJfZJwT7tZZVgKIKRJU/2AE5sJ6A4=	2607:9000:0:103::f001	False	None	68.235.46.66	False	None	True	None	None	None
us-chi-wg-316	us-chi	True	False	Tzulo	True	173.249.255.127	False	15	True	100	5oGrphw1JoWMIeJUHytMdOKvyxx5P4l7OyP/uTYDmyg=	2607:9000:100:48::f001	False	None	173.249.255.130	False	None	True	173.249.255.145	False	None
us-chi-wg-311	us-chi	True	False	Tzulo	True	173.249.253.2	False	15	True	100	9oEgVktX3TUJI5XPWnvVHszj1Q44ix6VDN0CqS0eglc=	2607:9000:100:43::f001	False	None	173.249.253.5	False	None	False	173.249.253.20	False	None
us-chi-wg-306	us-chi	True	False	Tzulo	True	68.235.46.157	False	46	True	200	WlEbNkNAx/186YZH/UPE6YWkMyAMxRpMRP+IqWrq+TE=	2607:9000:0:106::f001	False	None	68.235.46.159	False	None	False	None	None	None
us-chi-wg-313	us-chi	True	False	Tzulo	True	173.249.254.2	False	15	True	100	/xG21lmyVnh9eSbTP2iYWCM4SIw1QCkKyFKGBkoJlXM=	2607:9000:100:45::f001	False	None	173.249.254.5	False	None	False	173.249.254.20	False	None
us-chi-wg-305	us-chi	True	False	Tzulo	True	68.235.46.126	False	46	True	200	jx/3CJiJRozty6hUTs40M/Swhfcch0z3yElmS1VKoVg=	2607:9000:0:105::f001	False	None	68.235.46.128	False	None	False	None	None	None
us-chi-wg-310	us-chi	True	False	Tzulo	True	173.249.252.127	False	15	True	100	bJLgTMbt7cx1lKyWzOwW3+Lqc0n6OOXu/iTerXZxawY=	2607:9000:100:42::f001	False	None	173.249.252.130	False	None	False	173.249.252.145	False	None
us-chi-wg-301	us-chi	True	False	Tzulo	True	68.235.46.2	False	46	True	200	g9Dlad9R9OcM9w1yu3gq9pQWARQBc3Muj4KfeRY1p20=	2607:9000:0:101::f001	False	None	68.235.46.4	False	None	True	None	None	None
us-chi-wg-308	us-chi	True	False	Tzulo	True	68.235.46.209	False	46	True	200	gJsL4BfGcf2QOLGY1Std2Mjg6V2t2w7T2FScANlkJ2I=	2607:9000:0:108::f001	False	None	68.235.46.211	False	None	False	None	None	None
us-chi-wg-307	us-chi	True	False	Tzulo	True	68.235.46.188	False	46	True	200	U9UAYlVm8nXZjWPrF/vbb1P9oqSRmHo+IfK52yDYpGo=	2607:9000:0:107::f001	False	None	68.235.46.190	False	None	False	None	None	None
us-chi-wg-201	us-chi	True	False	DataPacket	True	87.249.134.1	False	42	True	1	+Xx2mJnoJ+JS11Z6g8mp6aUZV7p6DAN9ZTAzPaHakhM=	2a02:6ea0:c61f::b63f	False	None	None	None	None	True	None	None	None
us-dal-wg-002	us-dal	True	False	M247	True	146.70.211.2	False	39	True	100	OYG1hxzz3kUGpVeGjx9DcCYreMO3S6tZN17iHUK+zDE=	2001:ac8:9a:75::2f	False	None	None	None	None	False	None	None	None
us-chi-wg-315	us-chi	True	False	Tzulo	True	173.249.255.2	False	15	True	100	q8TC/ILZWlaydPdkJLkL/pWB8qrK0dWkKtZMGqEElh8=	2607:9000:100:47::f001	False	None	173.249.255.5	False	None	True	173.249.255.20	False	None
us-chi-wg-314	us-chi	True	False	Tzulo	True	173.249.254.127	False	15	True	100	2UyKDI5jY9Nlys5aiOUh8piEfF0wFBZsk7WToNQ8HTk=	2607:9000:100:46::f001	False	None	173.249.254.130	False	None	False	173.249.254.145	False	None
us-dal-wg-001	us-dal	True	False	M247	True	146.70.211.66	False	39	True	100	EAzbWMQXxJGsd8j2brhYerGB3t5cPOXqdIDFspDGSng=	2001:ac8:9a:76::1f	False	None	None	None	None	False	146.70.211.126	False	None
us-chi-wg-309	us-chi	True	False	Tzulo	True	173.249.252.2	False	15	True	100	HMvcz+L7tNQc6FRMkkRDV7BUPzBH8SW74gN7yarX+hk=	2607:9000:100:41::f001	False	None	173.249.252.5	False	None	False	173.249.252.20	False	None
us-dal-wg-003	us-dal	True	False	M247	True	146.70.211.130	False	39	True	100	jn/i/ekJOkkRUdMj2I4ViUKd3d/LAdTQ+ICKmBy1tkM=	2001:ac8:9a:78::3f	False	None	None	None	None	False	None	None	None
us-dal-wg-402	us-dal	True	False	DataPacket	True	37.19.200.143	False	64	True	100	sPQEji8BhxuM/Za0Q0/9aWYxyACtQF0qRpzaBLumEzo=	2a02:6ea0:d20c:2::b71f	False	None	None	None	None	False	None	None	None
us-dal-wg-403	us-dal	True	False	DataPacket	True	37.19.200.130	False	64	True	100	4s9JIhxC/D02tosXYYcgrD+pHI+C7oTAFsXzVisKjRs=	2a02:6ea0:d20c:1::f001	False	None	None	None	None	False	None	None	None
us-dal-wg-401	us-dal	True	False	DataPacket	True	37.19.200.156	False	64	True	100	xZsnCxFN7pOvx6YlTbi92copdsY5xgekTCp//VUMyhE=	2a02:6ea0:d20c:3::b72f	False	None	None	None	None	False	None	None	None
us-den-wg-102	us-den	True	False	DataPacket	True	37.19.210.14	False	56	True	100	T44stCRbQXFCBCcpdDbZPlNHp2eZEi91ooyk0JDC21E=	2a02:6ea0:d70a:1::b58f	False	None	None	None	None	False	None	None	None
us-dal-wg-603	us-dal	True	False	HostRoyale	True	103.102.247.3	False	29	True	100	Y5SK28yMGjcZVByWZkMb24KdmbmY07mDnwLN6817yEE=	2a01:4740:2::f201	False	None	103.102.247.14	False	None	False	None	None	None
us-dal-wg-601	us-dal	True	False	HostRoyale	True	103.102.246.3	False	12	True	100	353XrBhmW0VisDN/ztYLb7WwnxQUTnL9Ys5FBPUHHVw=	2a01:4740:2::f001	False	None	103.102.246.14	False	None	False	None	None	None
us-dal-wg-702	us-dal	True	False	Tzulo	True	23.234.104.127	False	29	True	100	UNyJnd4U9T7P+v1/NZzIBPMl83+maIY+J9NWTP0bskc=	2607:9000:b00:32::f001	False	None	23.234.104.130	False	None	False	23.234.104.145	False	None
us-dal-wg-602	us-dal	False	False	HostRoyale	True	103.102.246.127	False	12	True	100	Vm9kQsUFIGgNeb+NBrY0KZpW51dC84cAQWMY9eMa8Ho=	2a01:4740:2::f101	False	None	103.102.246.139	False	None	False	None	None	None
us-dal-wg-707	us-dal	True	False	Tzulo	True	23.234.107.2	False	50	True	100	MnFc+hUAUSIID/PykPuUPoYlMbRBbFkGK1nIlHSeJEs=	2607:9000:b00:37::f001	False	None	23.234.107.5	False	None	False	23.234.107.20	False	None
us-dal-wg-706	us-dal	True	False	Tzulo	True	23.234.106.127	False	38	True	100	vO4TIJsyvNnSH+m9iwoM1BLJokFa80YsCpMjnC8FMzc=	2607:9000:b00:36::f001	False	None	23.234.106.130	False	None	False	23.234.106.145	False	None
us-dal-wg-701	us-dal	True	False	Tzulo	True	23.234.104.2	False	0	True	100	pl4AW+ZGaOknJlgTbACqwihOe+A3GC5aALB74RLTFF8=	2607:9000:b00:31::f001	False	None	23.234.104.5	False	None	False	23.234.104.20	False	None
us-den-wg-204	us-den	True	False	Tzulo	True	23.234.69.127	False	0	True	0	DZcEpwNSf+6BoDcHknHBVPwAA0ZJjz7DgQ+llATpAzg=	2607:9000:2000:44::f001	False	None	23.234.69.138	False	None	True	None	None	None
us-dal-wg-604	us-dal	True	False	HostRoyale	True	103.102.247.127	False	29	True	100	7Wyh9lX1nIkKfIpwUywcSUVF8pOxP0c04EehfEeIWg4=	2a01:4740:2::f301	False	None	103.102.247.139	False	None	False	None	None	None
us-den-wg-202	us-den	True	False	Tzulo	True	23.234.68.127	False	0	True	0	YP20qT+/cY/sbBhlXo6fWZlfVhRU+emQlZ1am+vUNnw=	2607:9000:2000:42::f001	False	None	23.234.68.138	False	None	False	None	None	None
us-den-wg-205	us-den	True	False	Tzulo	True	23.234.70.2	False	0	True	0	0LQQJLKBZD0Wf0s0nwFfyMW0MMEKoxNPZ14ZbxkogiY=	2607:9000:2000:45::f001	False	None	23.234.70.13	False	None	False	None	None	None
us-den-wg-203	us-den	True	False	Tzulo	True	23.234.69.2	False	0	True	0	D8TSWEfmRIm1qMS0RgO8uireFMMZCMi+XxhIJ2jPBEU=	2607:9000:2000:43::f001	False	None	23.234.69.13	False	None	False	None	None	None
us-den-wg-103	us-den	True	False	DataPacket	True	37.19.210.27	False	56	True	100	Az+PGHQ0xFElmRBv+PKZuRnEzKPrPtUpRD3vpxb4si4=	2a02:6ea0:d70a:2::b59f	False	None	None	None	None	False	None	None	None
us-den-wg-101	us-den	True	False	DataPacket	True	37.19.210.1	False	56	True	100	74U+9EQrMwVOafgXuSp8eaKG0+p4zjSsDe3J7+ojhx0=	2a02:6ea0:d70a::b57f	False	None	None	None	None	False	None	None	None
us-dal-wg-703	us-dal	True	False	Tzulo	True	23.234.105.2	False	100	True	100	A+PTuYy2zuYfHcKs9VZU7bgXSC0/PNndLuUD6xxgaRQ=	2607:9000:b00:33::f001	False	None	23.234.105.5	False	None	False	23.234.105.20	False	None
us-dal-wg-705	us-dal	True	False	Tzulo	True	23.234.106.2	False	0	True	100	vaI2uM3xjXYxvtWMkAwRwuWMI/vlJNxsfwTAILvUNHM=	2607:9000:b00:35::f001	False	None	23.234.106.5	False	None	False	23.234.106.20	False	None
us-det-wg-001	us-det	True	False	HostRoyale	True	185.141.119.131	False	29	True	100	+USmlxhnLmlNkDnBbu+rXwjUwa383e0ilYEqPkEkNHA=	2a06:3040:11:610::f001	False	None	None	None	None	False	None	None	None
us-den-wg-208	us-den	True	False	Tzulo	True	23.234.71.127	False	72	True	0	Fo6J7nLUeSnNPenB1NiPoivVod3m4fN4OE5yjafxYXY=	2607:9000:2000:48::f001	False	None	23.234.71.138	False	None	False	None	None	None
us-hou-wg-004	us-hou	True	False	DataPacket	True	37.19.221.169	False	58	True	200	NkZMYUEcHykPkAFdm3dE8l2U9P2mt58Dw6j6BWhzaCc=	2a02:6ea0:e001:3::b56f	False	None	None	None	None	False	None	None	None
us-lax-wg-201	us-lax	True	False	DataPacket	True	169.150.203.2	False	57	False	100	xWobY7DWTL+vL1yD4NWwbQ3V4e8qz10Yz+EFdkIjq0Y=	2a02:6ea0:c859:1::a01f	False	None	None	None	None	False	None	None	None
us-den-wg-201	us-den	True	False	Tzulo	True	23.234.68.2	False	0	True	0	MsF1hhYtyCsvPt4B8f48biVcVYd692STflhcbKwTGAw=	2607:9000:2000:41::f001	False	None	23.234.68.13	False	None	True	None	None	None
us-dal-wg-704	us-dal	True	False	Tzulo	True	23.234.105.127	False	46	True	100	DlDMRNqq5oppRQaCWz8XKAccxtjCW2jSjBWGdY77BQw=	2607:9000:b00:34::f001	False	None	23.234.105.130	False	None	False	23.234.105.145	False	None
us-det-wg-002	us-det	True	False	HostRoyale	True	185.141.119.161	False	29	True	100	cYqP1UqhOYuaj47e4jAbgL55h52L+ALjtML26OtBvFU=	2a06:3040:11:610::f101	False	None	None	None	None	False	None	None	None
us-dal-wg-708	us-dal	True	False	Tzulo	True	23.234.107.127	False	33	True	100	I8b0Y+odQGMzuMQi+P2fbZF+FiR3rmyZsAc1SIGzNUo=	2607:9000:b00:38::f001	False	None	23.234.107.130	False	None	False	23.234.107.145	False	None
us-hou-wg-001	us-hou	True	False	DataPacket	True	37.19.221.130	False	58	True	200	NKscQ4mm24nsYWfpL85Cve+BKIExR0JaysldUtVSlzg=	2a02:6ea0:e001::f001	False	None	None	None	None	False	None	None	None
us-lax-wg-002	us-lax	True	False	Tzulo	True	23.234.72.127	False	0	True	100	sgcr0zSYzfspx4lD38bl3Nb9X7gtJiFLAVE2rqaDjxE=	2607:9000:300:32::f001	False	None	23.234.72.130	False	None	True	23.234.72.145	False	None
us-hou-wg-003	us-hou	True	False	DataPacket	True	37.19.221.156	False	58	True	200	fNSu30TCgbADxNKACx+5qWY6XGJOga4COmTZZE0k0R4=	2a02:6ea0:e001:2::b55f	False	None	None	None	None	False	None	None	None
us-lax-wg-203	us-lax	True	False	DataPacket	True	169.150.203.28	False	57	True	1	W6/Yamxmfx3geWTwwtBbJe/J8UdEzOfa6M+cEpNPIwg=	2a02:6ea0:c859:3::a03f	False	None	None	None	None	True	None	None	None
us-lax-wg-006	us-lax	True	False	Tzulo	True	23.234.74.127	False	0	True	100	I8vdSZuJhYHhbidl21oXgiNtnHla9gjgZdm8G5UNKGU=	2607:9000:300:36::f001	False	None	23.234.74.130	False	None	False	23.234.74.145	False	None
us-lax-wg-202	us-lax	True	False	DataPacket	True	169.150.203.15	False	57	False	100	SDnciTlujuy2APFTkhzfq5X+LDi+lhfU38wI2HBCxxs=	2a02:6ea0:c859:2::a02f	False	None	None	None	None	False	None	None	None
us-lax-wg-401	us-lax	True	False	M247	True	146.70.173.2	False	52	True	100	an2dbqsj064QX7C42HWZ5bz2ZxJZJh82HxmtB1y8HWY=	2a0d:5600:8:4::f001	False	None	146.70.173.14	False	None	True	146.70.173.24	False	None
us-hou-wg-002	us-hou	True	False	DataPacket	True	37.19.221.143	False	58	True	200	tzSfoiq9ZbCcE5I0Xz9kCrsWksDn0wgvaz9TiHYTmnU=	2a02:6ea0:e001:1::f001	False	None	None	None	None	False	None	None	None
us-den-wg-206	us-den	True	False	Tzulo	True	23.234.70.127	False	50	True	0	Y4waCBM7GE9iOT+xl9PcZ2mNKGiawEOBv8UkH84CaAo=	2607:9000:2000:46::f001	False	None	23.234.70.138	False	None	False	None	None	None
us-lax-wg-404	us-lax	True	False	M247	True	146.70.172.130	False	52	True	100	T3kE4PN6VEKT8d0BcFNtEVBpk6RbnewduAOOv6CU/S8=	2a0d:5600:8:2f::f001	False	None	146.70.172.141	False	None	True	146.70.172.151	False	None
us-lax-wg-004	us-lax	True	False	Tzulo	True	23.234.73.127	False	0	True	100	5E2RphAlOuRZjhDLr5ZfRscrWJST3IkMsxEtbrJsEno=	2607:9000:300:34::f001	False	None	23.234.73.130	False	None	False	23.234.73.145	False	None
us-lax-wg-007	us-lax	True	False	Tzulo	True	23.234.75.2	False	100	True	100	7O2meGDMGbd6HXpRQi7ZiuF5l4JQAoV7BejdNgiLZFQ=	2607:9000:300:37::f001	False	None	23.234.75.5	False	None	False	23.234.75.20	False	None
us-lax-wg-606	us-lax	True	False	xtom	True	23.160.24.127	False	33	True	100	AW1YO/vYtXJioBmD8BhSGpz1DQNIQeU+jOu+3F7KBDY=	2602:fa45::f101	False	None	23.160.24.139	False	None	False	None	None	None
us-lax-wg-601	us-lax	True	False	xtom	True	23.162.40.3	False	22	True	100	oA6/33kBggrBOJ7z+uo5gZW6L1w2zYcCILKXXax8knY=	2602:fa19::f001	False	None	23.162.40.14	False	None	False	None	None	None
us-lax-wg-003	us-lax	True	False	Tzulo	True	23.234.73.2	False	0	True	100	kZkubkNYgzXKAWuF70RA/XGhOxorA4C3Ph3v4t+LThM=	2607:9000:300:33::f001	False	None	23.234.73.5	False	None	False	23.234.73.20	False	None
us-lax-wg-001	us-lax	True	False	Tzulo	True	23.234.72.2	False	100	True	100	zqsfGglzJPY657WMRxf/S4omG7+ZkSDIpDq+ggbc9yo=	2607:9000:300:31::f001	False	None	23.234.72.5	False	None	True	23.234.72.20	False	None
us-lax-wg-701	us-lax	True	False	HostRoyale	True	103.251.26.3	False	29	True	100	EM/33kdl9RiNOF5jvwtp/nfchPAD/sq7MJleg1bZikU=	2a01:4740:3::f001	False	None	103.251.26.14	False	None	False	None	None	None
us-den-wg-207	us-den	True	False	Tzulo	True	23.234.71.2	False	50	True	0	nUnmeY34CDLjW4Q3TAbJQ168jVXmkY4MVAp28rmpzEc=	2607:9000:2000:47::f001	False	None	23.234.71.13	False	None	False	None	None	None
us-lax-wg-607	us-lax	True	False	xtom	True	23.168.216.3	False	50	True	100	ItEcyDXwTXtq6bQubbO6lY0K/oh0dfk26AV+muU+Ah4=	2602:f99d::f001	False	None	23.168.216.14	False	None	False	None	None	None
us-lax-wg-702	us-lax	True	False	HostRoyale	True	103.251.26.127	False	29	True	100	ddv7vosBlf396nOa79nWn6qXQu2LzezGXfNUDO3hAXQ=	2a01:4740:3::f101	False	None	103.251.26.139	False	None	False	None	None	None
us-lax-wg-008	us-lax	True	False	Tzulo	True	23.234.75.127	False	0	True	100	8qtzkafLNGJkfgtuYc8bPeKN0apyyZrZ3Pq4tCkqIxc=	2607:9000:300:38::f001	False	None	23.234.75.130	False	None	False	23.234.75.145	False	None
us-lax-wg-402	us-lax	True	False	M247	True	146.70.173.130	False	52	True	100	AGk8UoZF+3wlkj/Tk+1V0kNri8wgTLKp4mfBk+YLkyA=	2a0d:5600:8:6::f001	False	None	146.70.173.141	False	None	True	146.70.173.151	False	None
us-mkc-wg-001	us-mkc	True	False	Tzulo	True	23.234.116.3	False	0	True	100	0EwMQYJ2uo6xu0C3lOEfsxMdc4NpFOURVc0JPJqkhlI=	2607:9000:e00:2::f001	False	None	23.234.116.14	False	None	True	None	None	None
us-lax-wg-602	us-lax	True	False	xtom	True	23.162.40.127	False	22	True	100	oLu1H6C8YaoWtmaPzAFboFX8r102Wb1uma9spVPqAX8=	2602:fa19::f101	False	None	23.162.40.139	False	None	False	None	None	None
us-lax-wg-603	us-lax	True	False	xtom	True	23.159.216.3	False	38	True	100	qeojNB247YQbT0/ysFyZDjs9RJ6Y4bFaKCLu6PjeMxA=	2602:fa47::f001	False	None	23.159.216.14	False	None	False	None	None	None
us-mia-wg-001	us-mia	True	False	DataPacket	True	45.134.142.219	False	51	True	100	FVEKAMJqaJU2AwWn5Mg9TK9IAfJc4XDUmSzEeC/VXGs=	2a02:6ea0:cc1f:2::b62f	False	None	None	None	None	False	None	None	None
us-mia-wg-102	us-mia	True	False	M247	True	146.70.187.130	False	55	True	100	4X0whnzbu8PkdJd9znks3vXx4JyI0asFf/241XjPdks=	2a0d:5600:6:105::f001	False	None	146.70.187.141	False	None	True	146.70.187.151	False	None
us-mia-wg-103	us-mia	True	False	M247	True	135.136.36.2	False	55	True	100	AvtyY8vuNyROYZQYnBCk5UTsfxb8J43Ztm9cjuHMBUg=	2a0d:5600:6:106::f001	False	None	135.136.36.13	False	None	True	135.136.36.23	False	None
us-lax-wg-703	us-lax	True	False	HostRoyale	True	103.251.27.3	False	29	True	100	/FWUNK2WlEQbmwYaXuTzUmtshvIYvJnKWVnuqgzlfXw=	2a01:4740:3::f201	False	None	103.251.27.14	False	None	False	None	None	None
us-mia-wg-002	us-mia	True	False	DataPacket	True	45.134.142.206	False	51	True	200	H5t7PsMDnUAHrR8D2Jt3Mh6N6w43WmCzrOHShlEU+zw=	2a02:6ea0:cc1f:1::b61f	False	None	None	None	None	False	None	None	None
us-mia-wg-003	us-mia	True	False	DataPacket	True	45.134.142.193	False	51	True	200	N/3F0QvCuiWWzCwaJmnPZO53LZrKn6sr7rItecrQSQY=	2a02:6ea0:cc1f::f001	False	None	None	None	None	False	None	None	None
us-mkc-wg-003	us-mkc	True	False	Tzulo	True	23.234.117.3	False	29	True	100	FOPZvXEnM1XWHH+WY17JX25N4EwJz6SSmqmAxP5y7CA=	2607:9000:e00:4::f001	False	None	23.234.117.14	False	None	False	None	None	None
us-mkc-wg-005	us-mkc	True	False	Tzulo	True	23.234.118.3	False	0	True	100	KHbQz9XJVVj5M/sK3azWfgNyybdLNOjXahnHIzYYqXY=	2607:9000:e00:6::f001	False	None	23.234.118.14	False	None	False	None	None	None
us-lax-wg-403	us-lax	True	False	M247	True	146.70.172.2	False	52	True	100	4I8IzcTynn1of+k3EIoGtp6+pgfc/i0NiGWpOTqrcUs=	2a0d:5600:8:d::f001	False	None	146.70.172.14	False	None	True	146.70.172.24	False	None
